"id","height","weight","rating","potential","preferred_foot","weak_foot","skill_moves","international_reputation","club_rating"
"273773","168","64","53","69","Right","3 ","2","Local","63"
"76142","183","75","53","68","Right","2 ","2","Local","69"
"75119","177","68","53","53","Right","3 ","2","Local","57"
"70515","182","83","53","71","Right","3 ","2","Local","64"
"274548","170","65","53","69","Right","3 ","2","Local","67"
"278388","191","70","53","66","Right","2 ","1","Local","62"
"74614","170","63","53","71","Right","3 ","2","Local","62"
"76150","186","77","53","68","Left","3 ","2","Local","68"
"74103","180","70","53","62","Right","3 ","2","Local","65"
"264057","186","78","53","67","Right","2 ","1","Local","65"
"73593","179","70","53","68","Right","3 ","2","Local","66"
"73594","180","77","53","64","Right","3 ","2","Local","71"
"73852","180","75","53","61","Right","3 ","1","Local","65"
"78204","178","77","53","60","Right","1 ","2","Local","71"
"74622","178","79","53","64","Right","2 ","2","Local","70"
"77438","181","74","53","69","Right","3 ","2","Local","60"
"270975","178","73","53","67","Right","3 ","2","Local","65"
"75135","195","80","53","58","Right","3 ","2","Local","68"
"77439","182","78","53","67","Right","2 ","1","Local","60"
"75136","170","70","53","58","Right","3 ","2","Local","56"
"279937","172","68","53","70","Right","3 ","2","Local","69"
"277122","185","75","53","64","Right","2 ","2","Local","68"
"266371","186","78","53","62","Left","2 ","1","Local","63"
"279683","185","77","53","68","Right","3 ","2","Local","63"
"72324","194","85","53","74","Right","3 ","2","Local","73"
"70279","190","78","53","70","Left","3 ","2","Local","70"
"72583","179","75","53","60","Right","2 ","2","Local","63"
"273799","190","83","53","63","Right","3 ","2","Local","65"
"278151","189","72","53","76","Right","2 ","2","Local","71"
"71816","180","69","53","68","Right","2 ","2","Local","70"
"271240","182","82","53","53","Left","4 ","2","Local","58"
"75913","191","81","53","77","Right","2 ","1","Local","66"
"78217","177","70","53","65","Right","3 ","2","Local","68"
"276361","193","90","53","63","Right","3 ","1","Local","67"
"73098","187","70","53","76","Right","4 ","2","Local","62"
"78218","188","78","53","76","Right","3 ","1","Local","70"
"277898","191","76","53","62","Right","2 ","1","Local","66"
"72587","180","72","53","65","Right","2 ","2","Local","63"
"72844","188","78","53","61","Right","3 ","1","Local","68"
"76172","175","75","53","68","Right","1 ","2","Local","73"
"72590","189","76","53","62","Right","2 ","1","Local","64"
"276622","179","78","53","69","Right","2 ","2","Local","64"
"74384","170","68","53","65","Right","3 ","3","Local","64"
"77457","180","77","53","63","Right","3 ","2","Local","67"
"73106","184","75","53","67","Right","2 ","2","Local","66"
"259218","185","80","53","53","Right","3 ","2","Local","61"
"73620","186","78","53","66","Right","3 ","1","Local","65"
"278164","182","74","53","63","Right","2 ","1","Local","58"
"271253","178","64","53","62","Left","3 ","2","Local","67"
"257685","177","64","53","53","Right","2 ","2","Local","56"
"264599","168","65","53","62","Right","4 ","3","Local","61"
"270743","178","70","53","53","Left","3 ","2","Local","56"
"72089","179","70","53","62","Right","5 ","2","Local","71"
"78233","180","75","53","71","Right","2 ","2","Local","66"
"266394","176","70","53","60","Right","3 ","3","Local","64"
"73627","184","76","53","68","Right","1 ","1","Local","62"
"74652","191","88","53","68","Right","2 ","1","Local","63"
"71069","188","86","53","68","Right","3 ","1","Local","63"
"259741","176","79","53","53","Right","3 ","2","Local","57"
"265631","176","71","53","65","Right","2 ","2","Local","65"
"275871","175","75","53","69","Right","3 ","2","Local","65"
"272800","184","73","53","65","Right","3 ","2","Local","64"
"259488","183","70","53","58","Right","3 ","1","Local","58"
"260002","182","75","53","65","Right","4 ","1","Local","68"
"76965","172","70","53","64","Left","2 ","2","Local","65"
"77734","182","72","53","64","Left","3 ","2","Local","66"
"74155","178","74","53","69","Right","3 ","3","Local","62"
"278702","182","74","53","70","Right","3 ","2","Local","61"
"73903","181","73","53","65","Right","2 ","2","Local","65"
"74159","175","68","53","69","Right","2 ","2","Local","64"
"275631","180","74","53","64","Right","2 ","1","Local","65"
"278192","180","68","53","53","Right","2 ","2","Local","57"
"73141","191","83","53","69","Right","3 ","2","Local","65"
"78263","175","75","53","68","Right","3 ","2","Local","76"
"73656","189","80","53","68","Right","3 ","2","Local","69"
"75448","196","85","53","68","Right","2 ","2","Local","68"
"276408","190","85","53","73","Right","3 ","1","Local","68"
"278201","175","70","53","63","Right","3 ","3","Local","66"
"73658","170","72","53","70","Right","3 ","2","Local","64"
"73659","182","67","53","69","Left","3 ","2","Local","64"
"75451","188","80","53","66","Left","2 ","2","Local","62"
"75708","188","80","53","61","Right","2 ","2","Local","66"
"72125","167","62","53","68","Right","3 ","2","Local","70"
"76221","191","77","53","68","Right","2 ","1","Local","74"
"76733","178","75","53","64","Right","3 ","2","Local","65"
"278717","188","80","53","70","Right","3 ","1","Local","66"
"268990","194","80","53","65","Right","3 ","1","Local","69"
"138431","185","86","53","53","Right","2 ","1","Local","58"
"70080","186","78","53","68","Right","3 ","1","Local","60"
"74944","185","86","53","62","Right","3 ","2","Local","65"
"257475","184","76","53","57","Left","3 ","1","Local","65"
"279236","178","73","53","69","Right","3 ","2","Local","62"
"77254","170","59","53","69","Right","3 ","2","Local","67"
"254921","187","81","53","61","Right","4 ","2","Local","66"
"73419","196","93","53","66","Right","3 ","1","Local","67"
"263372","180","69","53","54","Right","3 ","2","Local","66"
"76236","184","78","53","62","Left","3 ","2","Local","65"
"78030","181","71","53","76","Right","3 ","2","Local","61"
"271055","172","68","53","67","Left","3 ","2","Local","67"
"271311","180","63","53","72","Right","3 ","2","Local","72"
"73937","188","73","53","67","Right","2 ","1","Local","66"
"71122","188","76","53","68","Left","2 ","2","Local","68"
"75730","180","77","53","76","Right","2 ","2","Local","67"
"74452","178","68","53","67","Right","3 ","2","Local","63"
"74453","184","76","53","70","Right","3 ","2","Local","65"
"273877","173","70","53","61","Right","3 ","2","Local","59"
"278998","183","78","53","72","Right","3 ","2","Local","71"
"273880","180","75","53","64","Right","3 ","2","Local","59"
"248280","169","65","53","53","Right","3 ","2","Local","56"
"269789","183","72","53","65","Right","3 ","2","Local","63"
"77536","180","70","53","67","Right","3 ","2","Local","68"
"72418","174","68","53","66","Right","3 ","3","Local","71"
"72931","175","70","53","65","Right","3 ","2","Local","63"
"74467","190","76","53","65","Right","3 ","1","Local","80"
"76515","181","80","53","57","Left","2 ","2","Local","63"
"256996","171","71","53","54","Right","4 ","2","Local","57"
"271077","185","75","53","70","Right","3 ","2","Local","64"
"75238","175","72","53","76","Right","3 ","2","Local","71"
"75750","182","70","53","67","Right","3 ","2","Local","71"
"253670","184","72","53","53","Right","3 ","2","Local","57"
"77031","180","80","53","53","Right","3 ","1","Local","63"
"75496","179","69","53","61","Right","3 ","2","Local","65"
"77544","185","80","53","68","Right","2 ","2","Local","70"
"74985","193","80","53","65","Left","3 ","2","Local","65"
"279785","175","70","53","67","Right","2 ","2","Local","71"
"74986","192","78","53","65","Left","1 ","1","Local","62"
"75501","190","80","53","74","Left","2 ","1","Local","71"
"76527","175","70","53","63","Right","2 ","2","Local","74"
"277743","174","68","53","67","Left","2 ","2","Local","71"
"279024","180","76","53","76","Left","3 ","2","Local","63"
"77297","176","71","53","64","Right","2 ","2","Local","62"
"277489","164","51","53","53","Right","3 ","2","Local","58"
"70642","178","65","53","57","Right","3 ","2","Local","64"
"277490","169","65","53","58","Left","3 ","2","Local","58"
"277491","180","76","53","53","Right","5 ","2","Local","58"
"73972","185","77","53","62","Right","3 ","2","Local","65"
"77044","188","82","53","58","Right","2 ","1","Local","64"
"77556","188","77","53","59","Right","3 ","2","Local","69"
"77557","183","76","53","70","Right","3 ","2","Local","69"
"274422","188","80","53","63","Right","3 ","2","Local","65"
"71164","185","79","53","57","Right","3 ","2","Local","61"
"77309","182","71","53","76","Right","3 ","2","Local","64"
"70142","188","70","53","73","Right","2 ","1","Local","67"
"279550","185","84","53","53","Right","3 ","1","Local","64"
"248318","172","71","53","53","Right","3 ","2","Local","58"
"274690","177","70","52","62","Right","3 ","2","Local","62"
"76037","172","63","52","67","Right","2 ","2","Local","65"
"271110","179","70","52","64","Right","3 ","1","Local","64"
"75786","170","70","52","65","Right","2 ","3","Local","64"
"72715","175","60","52","57","Right","2 ","2","Local","58"
"140300","188","76","52","52","Left","2 ","1","Local","55"
"71437","180","74","52","66","Right","4 ","2","Local","67"
"253198","195","87","52","57","Right","3 ","2","Local","65"
"72207","174","63","52","75","Right","3 ","3","Local","70"
"77072","169","68","52","66","Right","3 ","2","Local","73"
"272401","180","69","52","64","Right","2 ","2","Local","58"
"275474","188","86","52","52","Right","2 ","1","Local","63"
"276244","187","82","52","64","Right","3 ","2","Local","63"
"77077","193","76","52","68","Left","2 ","2","Local","62"
"75800","185","75","52","69","Right","2 ","1","Local","67"
"75801","164","61","52","67","Right","2 ","2","Local","67"
"278041","171","67","52","61","Right","3 ","2","Local","59"
"71194","175","67","52","59","Right","3 ","2","Local","65"
"75802","181","73","52","66","Left","2 ","2","Local","72"
"76570","191","85","52","68","Right","3 ","2","Local","73"
"266269","181","70","52","57","Right","3 ","3","Local","67"
"279069","190","72","52","67","Right","2 ","1","Local","64"
"78110","185","81","52","65","Right","2 ","2","Local","63"
"274974","160","61","52","66","Right","3 ","2","Local","67"
"277535","180","73","52","62","Right","5 ","2","Local","65"
"279584","170","62","52","60","Right","2 ","1","Local","63"
"75297","177","71","52","71","Right","3 ","2","Local","68"
"277538","178","72","52","60","Right","3 ","2","Local","66"
"278820","180","75","52","70","Right","3 ","2","Local","61"
"75302","185","81","52","60","Right","2 ","1","Local","62"
"271657","175","75","52","66","Right","3 ","2","Local","64"
"77872","175","70","52","66","Right","3 ","2","Local","69"
"279856","183","75","52","62","Right","2 ","2","Local","62"
"274225","182","63","52","66","Right","3 ","2","Local","67"
"268338","178","73","52","69","Right","3 ","2","Local","68"
"74546","179","73","52","57","Right","3 ","2","Local","74"
"276531","180","77","52","69","Right","3 ","2","Local","64"
"278067","177","71","52","61","Right","2 ","2","Local","62"
"71988","164","60","52","68","Right","2 ","2","Local","64"
"269621","195","82","52","61","Right","2 ","2","Local","64"
"71481","180","74","52","72","Right","3 ","2","Local","69"
"72249","175","75","52","67","Right","3 ","2","Local","69"
"71482","176","72","52","73","Left","2 ","2","Local","65"
"70462","192","84","52","72","Right","3 ","2","Local","72"
"71742","173","70","52","69","Left","2 ","2","Local","62"
"259646","186","74","52","63","Right","3 ","1","Local","63"
"77376","176","67","52","68","Right","2 ","2","Local","68"
"74307","176","69","52","69","Right","3 ","2","Local","65"
"74053","174","70","52","64","Right","2 ","1","Local","66"
"77637","177","73","52","61","Right","3 ","2","Local","63"
"75078","187","80","52","63","Right","2 ","1","Local","74"
"277063","190","80","52","66","Right","3 ","1","Local","77"
"278603","182","76","52","67","Right","3 ","2","Local","63"
"278604","180","75","52","69","Right","3 ","2","Local","63"
"76621","177","64","52","67","Right","2 ","2","Local","66"
"72274","175","64","52","71","Left","3 ","2","Local","68"
"276562","175","70","52","71","Right","3 ","2","Local","64"
"75347","170","62","52","63","Right","3 ","2","Local","67"
"69972","184","76","52","69","Right","1 ","1","Local","64"
"279636","173","68","52","69","Right","3 ","3","Local","63"
"279893","180","68","52","62","Right","3 ","2","Local","66"
"74838","179","77","52","62","Right","3 ","2","Local","71"
"76376","183","67","52","75","Left","3 ","2","Local","71"
"72282","178","72","52","63","Right","3 ","2","Local","65"
"273756","182","70","52","62","Left","4 ","2","Local","63"
"75101","185","75","52","65","Left","2 ","2","Local","65"
"69982","193","81","52","57","Right","2 ","1","Local","67"
"274526","175","68","52","69","Left","2 ","2","Local","65"
"78175","164","63","52","66","Right","2 ","2","Local","64"
"208481","181","76","52","52","Right","2 ","1","Local","56"
"274019","172","66","52","56","Right","3 ","3","Local","65"
"277860","170","61","52","68","Right","2 ","2","Local","61"
"72805","175","68","52","59","Right","2 ","2","Local","61"
"253029","175","65","52","58","Right","2 ","1","Local","61"
"75878","185","75","52","72","Right","2 ","1","Local","68"
"272748","184","65","52","64","Right","2 ","2","Local","68"
"277612","190","82","52","68","Right","3 ","2","Local","67"
"78189","181","76","52","68","Left","2 ","2","Local","64"
"277357","178","64","52","66","Right","2 ","2","Local","61"
"270959","177","72","52","58","Right","3 ","2","Local","62"
"72560","178","67","52","64","Right","3 ","3","Local","67"
"70513","176","72","52","65","Right","3 ","2","Local","65"
"75122","174","66","52","61","Right","3 ","2","Local","57"
"268915","190","85","52","61","Right","3 ","2","Local","63"
"74101","178","73","52","63","Right","3 ","2","Local","63"
"74357","170","68","52","71","Right","2 ","2","Local","69"
